source_file,text,links,html,field_name
mis.bogazici.edu.tr_content_aysun-bozanta.html,"Bozanta, A., Cevik, M., Kavaklioglu, C., Kavuk, E.M., Tosun, A., Sonuc, S.B., Duranel, A., Basar, A. (2022) “Courier routing and assignment for food delivery service using reinforcement learning”, Computers & Industrial Engineering, 164(2022), DOI:https://doi.org/10.1016/j.cie.2021.107871(SCI).",https://doi.org/10.1016/j.cie.2021.107871,"<li>Bozanta, A., Cevik, M., Kavaklioglu, C., Kavuk, E.M., Tosun, A., Sonuc, S.B., Duranel, A., Basar, A. (2022) “Courier routing and assignment for food delivery service using reinforcement learning”, Computers &amp; Industrial Engineering, 164(2022), DOI: <a href=""https://doi.org/10.1016/j.cie.2021.107871"">https://doi.org/10.1016/j.cie.2021.107871</a> (SCI).</li>",field-name-field-international-article
mis.bogazici.edu.tr_content_aysun-bozanta.html,"Jahanshahi, H., Bozanta, A., Cevik, M., Kavuk, E. M., Tosun, A., Sonuc, S. B., ... & Başar, A. (2022). A deep reinforcement learning approach for the meal delivery problem. Knowledge-Based Systems, 243(2022), DOI:https://doi.org/10.1016/j.knosys.2022.108489(SCI).",https://doi.org/10.1016/j.knosys.2022.108489,"<li>Jahanshahi, H., Bozanta, A., Cevik, M., Kavuk, E. M., Tosun, A., Sonuc, S. B., ... &amp; Başar, A. (2022). A deep reinforcement learning approach for the meal delivery problem. Knowledge-Based Systems, 243(2022), DOI: <a href=""https://doi.org/10.1016/j.knosys.2022.108489"">https://doi.org/10.1016/j.knosys.2022.108489</a> (SCI).</li>",field-name-field-international-article
mis.bogazici.edu.tr_content_aysun-bozanta.html,"Drummond, B., & Bozanta, A. (2022). Exploring Public Responses to Government’s COVID-19 Pandemic Policies. Online Journal of Communication and Media Technologies, 12(2), e202212.https://doi.org/10.30935/ojcmt/11829(ESCI, Scopus).",https://doi.org/10.30935/ojcmt/11829,"<li>Drummond, B., &amp; Bozanta, A. (2022). Exploring Public Responses to Government’s COVID-19 Pandemic Policies. Online Journal of Communication and Media Technologies, 12(2), e202212. <a href=""https://doi.org/10.30935/ojcmt/11829"">https://doi.org/10.30935/ojcmt/11829</a> (ESCI, Scopus).</li>",field-name-field-international-article
mis.bogazici.edu.tr_content_aysun-bozanta.html,"Lak, P., Bozanta, A., Kavaklioglu, C., Cevik, M., Basar, A., Petitclerc, M., Wills, G. (2021) “A replication study on implicit feedback recommender systems with application to the data visualization recommendation”, Expert Systems, DOI:https://doi.org/10.1111/exsy.12871(SCI-E).",https://doi.org/10.1111/exsy.12871,"<li>Lak, P., Bozanta, A., Kavaklioglu, C., Cevik, M., Basar, A., Petitclerc, M., Wills, G. (2021) “A replication study on implicit feedback recommender systems with application to the data visualization recommendation”, Expert Systems, DOI: <a href=""https://doi.org/10.1111/exsy.12871"">https://doi.org/10.1111/exsy.12871</a> (SCI-E).</li>",field-name-field-international-article
mis.bogazici.edu.tr_content_aysun-bozanta.html,"Kavuk, E M, Tosun, A., Cevik, M., Bozanta, A., Sonuc, S B, Tutuncu, M., Kosucu, B., Basar, A. (2021) “Order Dispatching for an Ultra-Fast Delivery Servicevia Deep Reinforcement Learning”, Applied Intelligence, pp. 1-26 (SCI, SCI-E).",,"<li>Kavuk, E M, Tosun, A., Cevik, M., Bozanta, A., Sonuc, S B, Tutuncu, M., Kosucu, B., Basar, A. (2021) “Order Dispatching for an Ultra-Fast Delivery Servicevia Deep Reinforcement Learning”, Applied Intelligence, pp. 1-26 (SCI, SCI-E). </li>",field-name-field-international-article
mis.bogazici.edu.tr_content_aysun-bozanta.html,"Akar, E., Hakyemez T., Bozanta, A., Akar, S. “What sells on the fake news market? Examining the impact of contextualized rhetorical features on the popularity of fake tweets”, Online Journal of Communication and Media Technologies, 12(1), e202201 (ESCI, Scopus).",,"<li>Akar, E., Hakyemez T., Bozanta, A., Akar, S. “What sells on the fake news market? Examining the impact of contextualized rhetorical features on the popularity of fake tweets”, Online Journal of Communication and Media Technologies, 12(1), e202201 (ESCI, Scopus).</li>",field-name-field-international-article
mis.bogazici.edu.tr_content_aysun-bozanta.html,"Aydin, I., Bozanta, A., Cevik, M., Basar, A. (2021), “An SVEICRD model for assessing the impact of the lock-down intervention and vaccination strategies on the spread of COVID-19 (preprint)”, Authorea. October 16, 2021. DOI: 10.22541/au.163434613.37699406/v1",,"<li>Aydin, I., Bozanta, A., Cevik, M., Basar, A. (2021), “An SVEICRD model for assessing the impact of the lock-down intervention and vaccination strategies on the spread of COVID-19 (preprint)”, Authorea. October 16, 2021. DOI: 10.22541/au.163434613.37699406/v1</li>",field-name-field-international-article
mis.bogazici.edu.tr_content_aysun-bozanta.html,"Bozanta, A., Cevik, M., Baldassarre MT., Basar, A. (2020), "" The Effects of Easing and Tightening the Lock-Down Intervention on the Spread of COVID-19"", Available at SSRN 3677540",,"<li>Bozanta, A., Cevik, M., Baldassarre MT., Basar, A. (2020), "" The Effects of Easing and Tightening the Lock-Down Intervention on the Spread of COVID-19"", Available at SSRN 3677540</li>",field-name-field-international-article
mis.bogazici.edu.tr_content_aysun-bozanta.html,"Bozanta, A., Kutlu, B. (2019), ""HybRecSys: Content-based contextual hybrid venue recommender system"", Journal of Information Science, Vol: 45, No: 2, pp. 212-226 (SSCI) .",,"<li>Bozanta, A., Kutlu, B. (2019), ""HybRecSys: Content-based contextual hybrid venue recommender system"", Journal of Information Science, Vol: 45, No: 2, pp. 212-226 (SSCI) .</li>",field-name-field-international-article
mis.bogazici.edu.tr_content_aysun-bozanta.html,"Bozanta, A., Coskun, M., Kutlu, B. (2018), ""Usage Factors of Location-Based Social Applications: The Case of Foursquare"", International Journal of Web Based Communities, Vol: 14, No: 2, pp. 128-148 (Scopus).",,"<li>Bozanta, A., Coskun, M., Kutlu, B. (2018), ""Usage Factors of Location-Based Social Applications: The Case of Foursquare"", International Journal of Web Based Communities, Vol: 14, No: 2, pp. 128-148 (Scopus).</li>",field-name-field-international-article
mis.bogazici.edu.tr_content_aysun-bozanta.html,"Bozanta, A., Kutlu, B. (2018), ""Do Twitter phenomena check-in popular venues on Foursquare too?"", Information Discovery and Delivery (ESCI, Scopus), Vol: 46, No: 3, pp. 137-146,https://doi.org/10.1108/IDD-04-2018-0012.",https://doi.org/10.1108/IDD-04-2018-0012,"<li>Bozanta, A., Kutlu, B. (2018), ""Do Twitter phenomena check-in popular venues on Foursquare too?"", Information Discovery and Delivery (ESCI, Scopus), Vol: 46, No: 3, pp. 137-146, <a href=""https://doi.org/10.1108/IDD-04-2018-0012"">https://doi.org/10.1108/IDD-04-2018-0012</a>.</li>",field-name-field-international-article
mis.bogazici.edu.tr_content_aysun-bozanta.html,"Bozanta, A., Kutlu, B. (2018), ""Developing A Contextually Personalized Hybrid Recommender System"", Mobile Information Systems, pp. 1-13,https://doi.org/10.1155/2018/3258916(SCI-E) (SCIE) .",https://doi.org/10.1155/2018/3258916,"<li>Bozanta, A., Kutlu, B. (2018), ""Developing A Contextually Personalized Hybrid Recommender System"", Mobile Information Systems, pp. 1-13, <a href=""https://doi.org/10.1155/2018/3258916"">https://doi.org/10.1155/2018/3258916</a> (SCI-E) (SCIE) .</li>",field-name-field-international-article
mis.bogazici.edu.tr_content_aysun-bozanta.html,"Bozanta, A., Kutlu, B. (2017), ""Current State and Future Trends in Location Recommender Systems"", International Journal of Information Technology and Computer Science(IJITCS), Vol: 9, No: 6, pp. 1-8.",,"<li>Bozanta, A., Kutlu, B. (2017), ""Current State and Future Trends in Location Recommender Systems"", International Journal of Information Technology and Computer Science(IJITCS), Vol: 9, No: 6, pp. 1-8.</li>",field-name-field-international-article
mis.bogazici.edu.tr_content_aysun-bozanta.html,"Bozanta, A., Coskun, M., Kutlu, B., Ozturan, M. (2017), ""Relationship Between Stock Market Indices and Google Trends"", The Online Journal of Science and Technology (TOJSAT), Vol: 7, No: 4, pp. 168-172.",,"<li>Bozanta, A., Coskun, M., Kutlu, B., Ozturan, M. (2017), ""Relationship Between Stock Market Indices and Google Trends"", The Online Journal of Science and Technology (TOJSAT), Vol: 7, No: 4, pp. 168-172.</li>",field-name-field-international-article
mis.bogazici.edu.tr_content_aysun-bozanta.html,"Bozanta, A., Mardikyan, S. (2017), ""The Effects of Social Media Use on Collaborative Learning: A Case of Turkey"", TOJDE, Vol: 18, No: 1, pp. 96-110 (ESCI).",,"<li>Bozanta, A., Mardikyan, S. (2017), ""The Effects of Social Media Use on Collaborative Learning: A Case of Turkey"", TOJDE, Vol: 18, No: 1, pp. 96-110 (ESCI).</li>",field-name-field-international-article
mis.bogazici.edu.tr_content_aysun-bozanta.html,"Bozanta, A., Kutlu, B., Nowlan, N., Shirmohammadi, S. (2016), ""Effects of Serious Games on Perceived Team Cohesiveness in a Multi-User Virtual Environment"", Computers in Human Behaviour, Vol: 59, No: 2016, pp. 380-388 (SSCI) .",,"<li>Bozanta, A., Kutlu, B., Nowlan, N., Shirmohammadi, S. (2016), ""Effects of Serious Games on Perceived Team Cohesiveness in a Multi-User Virtual Environment"", Computers in Human Behaviour, Vol: 59, No: 2016, pp. 380-388 (SSCI) .</li>",field-name-field-international-article
mis.bogazici.edu.tr_content_aysun-bozanta.html,"Ozturan, M., Bozanta, A., Basarir-Ozel, B., Akar, E., Coskun, M. (2015), ""A Roadmap for an Integrated University Information System Based on Connectivity Issues: Case of Turkey"", The International Journal of Management Science and Information Technology (IJMSIT), No: 17, pp. 7-29.",,"<li>Ozturan, M., Bozanta, A., Basarir-Ozel, B., Akar, E., Coskun, M. (2015), ""A Roadmap for an Integrated University Information System Based on Connectivity Issues: Case of Turkey"", The International Journal of Management Science and Information Technology (IJMSIT), No: 17, pp. 7-29.</li>",field-name-field-international-article
mis.bogazici.edu.tr_content_aysun-bozanta.html,"Bozanta, A., Nasir, V.A. (2014), ""Usage of Agent-Based Modeling and Simulation in Marketing"", Journal of Advanced Management Science, Vol: 2, No: 3, pp. 240-245.",,"<li>Bozanta, A., Nasir, V.A. (2014), ""Usage of Agent-Based Modeling and Simulation in Marketing"", Journal of Advanced Management Science, Vol: 2, No: 3, pp. 240-245.</li>",field-name-field-international-article
mis.bogazici.edu.tr_content_aysun-bozanta.html,"Kutlu, B., Bozanta, A., Ates, E., Erdogan, S., Gokay, O., Kan, N. (2014), ""Project Management Software Selection Using Analytic Hierarchy Process Method"", International Journal of Applied Science and Technology, Vol: 4, No: 6, pp. 113-119.",,"<li>Kutlu, B., Bozanta, A., Ates, E., Erdogan, S., Gokay, O., Kan, N. (2014), ""Project Management Software Selection Using Analytic Hierarchy Process Method"", International Journal of Applied Science and Technology, Vol: 4, No: 6, pp. 113-119.</li>",field-name-field-international-article
mis.bogazici.edu.tr_content_aysun-bozanta.html,None,,,field-name-field-books-book
mis.bogazici.edu.tr_content_aysun-bozanta.html,None,,,field-name-field-national-articles
mis.bogazici.edu.tr_content_aysun-bozanta.html,None,,,field-name-field-international-abstracts
mis.bogazici.edu.tr_content_aysun-bozanta.html,None,,,field-name-field-national-abstracts
mis.bogazici.edu.tr_content_sona-mardikyan.html,Prof. Dr.,,,field-name-field-body-computed
mis.bogazici.edu.tr_content_sona-mardikyan.html,mardikya@bogazici.edu.tr,,,field-name-field-email
mis.bogazici.edu.tr_content_sona-mardikyan.html,+90 (212) 359 B2106942,,,field-name-field-phone-number
mis.bogazici.edu.tr_content_sona-mardikyan.html,None,,,field-name-field-website
mis.bogazici.edu.tr_content_sona-mardikyan.html,"Education:Undergraduate:Istanbul Technical Uni.,Control and Computer EngineeringM.A.:Bogazici Uni.,Industrial EngineeringPh.D.:Istanbul Uni.,Business Administration-Quantitative Techniques",,,field-name-field-education
mis.bogazici.edu.tr_content_sona-mardikyan.html,Courses Taught:MIS 213 - StatisticsMIS 344 - Quantitative TechniquesMIS 492 - ProjectMIS 542 - Data Mining Concepts & TechniquesMIS 612 - Multivariate Statistical MethodsBIS 511 - Information Systems and Technologies,,,field-name-field-courses-taught
mis.bogazici.edu.tr_content_sona-mardikyan.html,Research Interests:Information SystemsMultivariate StatisticsData Mininge-Learning,,,field-name-field-research-interests
mis.bogazici.edu.tr_content_sona-mardikyan.html,"Yılmaz Benk, G., Badur, B., Mardikyan, S. (2022), ""A New 360◦ Framework to Predict Customer Lifetime Value for Multi-Category E-Commerce Companies Using a Multi-Output Deep Neural Network and Explainable Artificial Intelligence"", Information 2022, Vol: 13, No: 373, pp. 1-25 (ESCI).",,"<li>Yılmaz Benk, G., Badur, B., Mardikyan, S. (2022), ""A New 360◦ Framework to Predict Customer Lifetime Value for Multi-Category E-Commerce Companies Using a Multi-Output Deep Neural Network and Explainable Artificial Intelligence"", Information 2022, Vol: 13, No: 373, pp. 1-25 (ESCI).</li>",field-name-field-international-article
mis.bogazici.edu.tr_content_sona-mardikyan.html,"Hakyemez, T.C., Mardikyan, S. (2021), ""The interplay between institutional integration and self-efficacy in the academic performance of first-year university students: A multigroup approach"", The International Journal of Management Education, Vol: 19 (1), 100430 (SSCI) .",,"<li>Hakyemez, T.C., Mardikyan, S. (2021), ""The interplay between institutional integration and self-efficacy in the academic performance of first-year university students: A multigroup approach"", The International Journal of Management Education, Vol: 19 (1), 100430 (SSCI) .</li>",field-name-field-international-article
mis.bogazici.edu.tr_content_sona-mardikyan.html,"Akar, E., Mardikyan S., Dalgic, T. (2019), ""User Roles in Online Communities and Their Moderating Effect on Online Community Usage Intention: An Integrated Approach"", International Journal of Human–Computer Interaction, Vol: 35, No: 6, pp. 495-509 (SSCI-SCIE) .",,"<li>Akar, E., Mardikyan S., Dalgic, T. (2019), ""User Roles in Online Communities and Their Moderating Effect on Online Community Usage Intention: An Integrated Approach"", International Journal of Human–Computer Interaction, Vol: 35, No: 6, pp. 495-509 (SSCI-SCIE) .</li>",field-name-field-international-article
mis.bogazici.edu.tr_content_sona-mardikyan.html,"Mutlutürk, M., Mardikyan, S. (2018), ""Analysing Factors Affecting the Individual Entrepreneurial Orientation of University Students"", Journal of Entrepreneurship Education, Vol: 21, No: Special Issue, pp. 1-15 (Scopus).",,"<li>Mutlutürk, M., Mardikyan, S. (2018), ""Analysing Factors Affecting the Individual Entrepreneurial Orientation of University Students"", Journal of Entrepreneurship Education, Vol: 21, No: Special Issue, pp. 1-15 (Scopus).</li>",field-name-field-international-article
mis.bogazici.edu.tr_content_sona-mardikyan.html,"Akar, E., Mardikyan S. (2018), ""User Roles and Contribution Patterns in Online Communities: A Managerial Perspective"", Online First in SAGE Open, pp. 1-19 (SSCI) .",,"<li>Akar, E., Mardikyan S. (2018), ""User Roles and Contribution Patterns in Online Communities: A Managerial Perspective"", Online First in SAGE Open, pp. 1-19 (SSCI) .</li>",field-name-field-international-article
mis.bogazici.edu.tr_content_sona-mardikyan.html,"Basarir-Ozel, B., Mardikyan, S. (2017), ""Factors affecting E-commerce adoption: A case of Turkey"", The International Journal of Management Science and Information Technology (IJMSIT), Vol: 23, pp. 1-11.",,"<li>Basarir-Ozel, B., Mardikyan, S. (2017), ""Factors affecting E-commerce adoption: A case of Turkey"", The International Journal of Management Science and Information Technology (IJMSIT), Vol: 23, pp. 1-11.</li>",field-name-field-international-article
mis.bogazici.edu.tr_content_sona-mardikyan.html,"Coskun, A., Mardikyan, S. (2017), ""Understanding the Adoption of Voice-Activated Personal Assistants"", International Journal of E-Services and Mobile Applications (IJESMA), Vol: 9, No: 3, pp. 1-21 (Scopus).",,"<li>Coskun, A., Mardikyan, S. (2017), ""Understanding the Adoption of Voice-Activated Personal Assistants"", International Journal of E-Services and Mobile Applications (IJESMA), Vol: 9, No: 3, pp. 1-21 (Scopus).</li>",field-name-field-international-article
mis.bogazici.edu.tr_content_sona-mardikyan.html,"Bozanta, A., Mardikyan, S. (2017), ""The Effects of Social Media Use on Collaborative Learning: A Case of Turkey"", TOJDE, Vol: 18, No: 1, pp. 96-110 (ESCI).",,"<li>Bozanta, A., Mardikyan, S. (2017), ""The Effects of Social Media Use on Collaborative Learning: A Case of Turkey"", TOJDE, Vol: 18, No: 1, pp. 96-110 (ESCI).</li>",field-name-field-international-article
mis.bogazici.edu.tr_content_sona-mardikyan.html,"Akar, E., Mardikyan, S. (2016), ""Analyzing Factors Affecting the Adoption of Cloud Computing: A Case of Turkey"", KSII Transactions on Internet and Information Systems, Vol: 10, No: 1, pp. 18-37 (SCIE) .",,"<li>Akar, E., Mardikyan, S. (2016), ""Analyzing Factors Affecting the Adoption of Cloud Computing: A Case of Turkey"", KSII Transactions on Internet and Information Systems, Vol: 10, No: 1, pp. 18-37 (SCIE) .</li>",field-name-field-international-article
mis.bogazici.edu.tr_content_sona-mardikyan.html,"Coşkun, M., Mardikyan, S. (2016), ""Predictor Factors For Actual Usage Of Online Evaluation And Assessment Systems: A Structural Equation Model (SEM) Study"", Education and Science, Vol: 41, No: 188, pp. 131-152 (SSCI) .",,"<li>Coşkun, M., Mardikyan, S. (2016), ""Predictor Factors For Actual Usage Of Online Evaluation And Assessment Systems: A Structural Equation Model (SEM) Study"", Education and Science, Vol: 41, No: 188, pp. 131-152 (SSCI) .</li>",field-name-field-international-article
mis.bogazici.edu.tr_content_sona-mardikyan.html,"Mardikyan, S., Yıldız, E.A., Ordu M.D., Şimşek, B. (2015), ""Examining the Global Digital Divide: A Cross-Country Analysis"", Communications of the IBIMA, 2015 (2015), 10 pages, DOI: 10.5171/2015.592253..",,"<li>Mardikyan, S., Yıldız, E.A., Ordu M.D., Şimşek, B. (2015), ""Examining the Global Digital Divide: A Cross-Country Analysis"", Communications of the IBIMA, 2015 (2015), 10 pages, DOI: 10.5171/2015.592253..</li>",field-name-field-international-article
mis.bogazici.edu.tr_content_sona-mardikyan.html,"Toso, S., Atli, S.M, Mardikyan, S. (2015), ""Türkiye’nin Bölgeleri Arasında Sayısal Uçurum"", Bilgi Ekonomisi ve Yönetimi Dergisi(The Journal of Knowledge Economy and Knowledge Management), Vol: 10, No: 1, pp. 41-49.",,"<li>Toso, S., Atli, S.M, Mardikyan, S. (2015), ""Türkiye’nin Bölgeleri Arasında Sayısal Uçurum"", Bilgi Ekonomisi ve Yönetimi Dergisi(The Journal of Knowledge Economy and Knowledge Management), Vol: 10, No: 1, pp. 41-49.</li>",field-name-field-international-article
mis.bogazici.edu.tr_content_sona-mardikyan.html,"Akar, E., Mardikyan, S. (2014), ""Analyzing Factors Affecting Users’ Behavior Intention to Use Social Media: Twitter Case"", International Journal of Business and Social Science, Vol: 5, No: 11(1), pp. 85-95.",,"<li>Akar, E., Mardikyan, S. (2014), ""Analyzing Factors Affecting Users’ Behavior Intention to Use Social Media: Twitter Case"", International Journal of Business and Social Science, Vol: 5, No: 11(1), pp. 85-95.</li>",field-name-field-international-article
mis.bogazici.edu.tr_content_sona-mardikyan.html,"Mardikyan, S., Besiroglu B., Uzmaya, G. (2012), ""Behavioral Intention towards the Use of 3G Technology"", Communications of the IBIMA, 2012 (2012), 10 pages, DOI: 10.5171/2012.622123..",,"<li>Mardikyan, S., Besiroglu B., Uzmaya, G. (2012), ""Behavioral Intention towards the Use of 3G Technology"", Communications of the IBIMA, 2012 (2012), 10 pages, DOI: 10.5171/2012.622123..</li>",field-name-field-international-article
mis.bogazici.edu.tr_content_sona-mardikyan.html,"Mardikyan, S., Badur, B. (2011), ""Analyzing Teaching Performance of Instructors Using Data Mining Techniques"", Informaticsin Education, Vol: 10, No: 2, pp. 245-257 (Scopus).",,"<li>Mardikyan, S., Badur, B. (2011), ""Analyzing Teaching Performance of Instructors Using Data Mining Techniques"", Informaticsin Education, Vol: 10, No: 2, pp. 245-257 (Scopus).</li>",field-name-field-international-article
mis.bogazici.edu.tr_content_sona-mardikyan.html,"Mardikyan, S., Karakaya, C. (2011), ""Analyzing the Factors Affecting the Users' Success in Web Based Education: A Data Mining Approach"", Computer Technology and Application, Vol: 2, No: 5, pp. 396-400.",,"<li>Mardikyan, S., Karakaya, C. (2011), ""Analyzing the Factors Affecting the Users' Success in Web Based Education: A Data Mining Approach"", Computer Technology and Application, Vol: 2, No: 5, pp. 396-400.</li>",field-name-field-international-article
mis.bogazici.edu.tr_content_sona-mardikyan.html,"Yilmaz, G., Badur, B., Mardikyan, S. (2011), ""Development of a Constraint Based Sequential Pattern Mining Tool"", International Review on Computers and Software, Vol: 6, No: 2, pp. 191-198 (Scopus).",,"<li>Yilmaz, G., Badur, B., Mardikyan, S. (2011), ""Development of a Constraint Based Sequential Pattern Mining Tool"", International Review on Computers and Software, Vol: 6, No: 2, pp. 191-198 (Scopus).</li>",field-name-field-international-article
mis.bogazici.edu.tr_content_sona-mardikyan.html,"Mardikyan, S. (2010), ""Analyzing the Usage of IT in SMEs"", Communications of the IBIMA, 2010 (2010), 10 pages, DOI: 10.5171/2010.208609..",,"<li>Mardikyan, S. (2010), ""Analyzing the Usage of IT in SMEs"", Communications of the IBIMA, 2010 (2010), 10 pages, DOI: 10.5171/2010.208609..</li>",field-name-field-international-article
mis.bogazici.edu.tr_content_sona-mardikyan.html,"Aksoy, I., Badur, B., Mardikyan, S. (2010), ""Finding hidden patterns of hospital infections on newborn: A data mining approach"", Istanbul University Journal of the School of the Business Administration, Vol: 39, No: 2, pp. 210-226.",,"<li>Aksoy, I., Badur, B., Mardikyan, S. (2010), ""Finding hidden patterns of hospital infections on newborn: A data mining approach"", Istanbul University Journal of the School of the Business Administration, Vol: 39, No: 2, pp. 210-226.</li>",field-name-field-international-article
mis.bogazici.edu.tr_content_sona-mardikyan.html,"Mardikyan, S., Cetin, E. (2008), ""Efficient Choice of Biasing Constant for Ridge Regression"", International Journal of Contemporary Mathematical Sciences, Vol: 3, No: 11, pp. 527-536.",,"<li>Mardikyan, S., Cetin, E. (2008), ""Efficient Choice of Biasing Constant for Ridge Regression"", International Journal of Contemporary Mathematical Sciences, Vol: 3, No: 11, pp. 527-536.</li>",field-name-field-international-article
mis.bogazici.edu.tr_content_sona-mardikyan.html,"Mardikyan, S., Darcan, O. N. (2006), ""A Software Tool for Regression Analysis and Its Assumptions"", Information Technology Journal, Vol: 5, No: 5, pp. 884-891 (Scopus).",,"<li>Mardikyan, S., Darcan, O. N. (2006), ""A Software Tool for Regression Analysis and Its Assumptions"", Information Technology Journal, Vol: 5, No: 5, pp. 884-891 (Scopus).</li>",field-name-field-international-article
mis.bogazici.edu.tr_content_sona-mardikyan.html,None,,,field-name-field-books-book
mis.bogazici.edu.tr_content_sona-mardikyan.html,"Koca, Y., Söğüt B. E., Mardikyan S. (2019), ""Churn Prediction in Customer Loyalty Program: A Case Study"", Journal of Information Systems and Management Research, Cilt: 1, Sayı: 1, ss. 59-66.",,"<li>Koca, Y., Söğüt B. E., Mardikyan S. (2019), ""Churn Prediction in Customer Loyalty Program: A Case Study"", Journal of Information Systems and Management Research, Cilt: 1, Sayı: 1, ss. 59-66.<br/> </li>",field-name-field-national-articles
mis.bogazici.edu.tr_content_sona-mardikyan.html,None,,,field-name-field-international-abstracts
mis.bogazici.edu.tr_content_sona-mardikyan.html,None,,,field-name-field-national-abstracts
mis.bogazici.edu.tr_content_aslihan-nasir.html,Prof. Dr.,,,field-name-field-body-computed
mis.bogazici.edu.tr_content_aslihan-nasir.html,aslihan.nasir@bogazici.edu.tr,,,field-name-field-email
mis.bogazici.edu.tr_content_aslihan-nasir.html,+90 (212) 359 7445B224,,,field-name-field-phone-number
mis.bogazici.edu.tr_content_aslihan-nasir.html,https://twitter.com/AsliAslihan,,,field-name-field-website
mis.bogazici.edu.tr_content_aslihan-nasir.html,"Education:Undergraduate:İstanbul Üni.,İngilizce İktisatM.A.:İstanbul Üni.,Uluslararası İşletmePh.D.:Boğaziçi Üni.,İşletme (Pazarlama)",,,field-name-field-education
mis.bogazici.edu.tr_content_aslihan-nasir.html,Courses Taught:MIS 116 - Principles of MarketingMIS 441 - Customer Relationship ManagementMIS 582 - Marketing of High Tech Products & InnovationsMIS 586 - Digital Marketing & Social MediaMIS 653 - Marketing Strategies in the Digital EconomyBIS 546 - Customer Relationship Management,,,field-name-field-courses-taught
mis.bogazici.edu.tr_content_aslihan-nasir.html,Research Interests:Marka Yönetimiİnovasyon ve Yüksek Teknoloji Ürünleri PazarlamasıBilişim ve EtikOnline Tüketici Davranışı ve e-Pazarlama,,,field-name-field-research-interests
mis.bogazici.edu.tr_content_aslihan-nasir.html,"Ozturk, E., Nasir, V. Aslihan, and Turker, Hande B. (2024) “Critical Success Factors of Co-innovation Platforms: A Systematic Literature Review”. Innovation & Management Review, Vol.21, Issue: 3, pp. 168-181. (Scopus).",,"<li>Ozturk, E., Nasir, V. Aslihan, and Turker, Hande B. (2024) “Critical Success Factors of Co-innovation Platforms: A Systematic Literature Review”. Innovation &amp; Management Review, Vol.21, Issue: 3, pp. 168-181. (Scopus).</li>",field-name-field-international-article
mis.bogazici.edu.tr_content_aslihan-nasir.html,"Basarir-Ozel, B., Nasir, V. Aslihan & Hande B. Turker, (2023). “Determinants of Smart Home Adoption and Differences Across Technology Readiness Segments”. Technological Forecasting and Social Change. Vol. 197. December Issue. Article 122924.(SSCI).",,"<li>Basarir-Ozel, B., Nasir, V. Aslihan &amp; Hande B. Turker, (2023). “Determinants of Smart Home Adoption and Differences Across Technology Readiness Segments”. Technological Forecasting and Social Change. Vol. 197. December Issue. Article 122924.(SSCI).</li>",field-name-field-international-article
mis.bogazici.edu.tr_content_aslihan-nasir.html,"Sayin, S., Nasir, V. Aslihan, and Durahim, A. Onur (2023). “Identifying Specific Interest Areas of Twitter Users Tweeting about Cryptocurrencies”. International Journal of Business Information Systems, Vol. 42 No.2 (February), pp. 289-302. (Scopus).",,"<li>Sayin, S., Nasir, V. Aslihan, and Durahim, A. Onur (2023). “Identifying Specific Interest Areas of Twitter Users Tweeting about Cryptocurrencies”. International Journal of Business Information Systems, Vol. 42 No.2 (February), pp. 289-302. (Scopus).</li>",field-name-field-international-article
mis.bogazici.edu.tr_content_aslihan-nasir.html,"Basarir-Ozel, B., Turker, H.B., Nasir, V.A. (2022), ""Identifying the Key Drivers and Barriers of Smart Home Adoption: A Thematic Analysis from the Business Perspective"", Sustainability, Vol: 14, No: 15 (SSCI) .",,"<li>Basarir-Ozel, B., Turker, H.B., Nasir, V.A. (2022), ""Identifying the Key Drivers and Barriers of Smart Home Adoption: A Thematic Analysis from the Business Perspective"", Sustainability, Vol: 14, No: 15 (SSCI) .</li>",field-name-field-international-article
mis.bogazici.edu.tr_content_aslihan-nasir.html,"Nasir, V.Aslihan, Keseral A.C., Surgit, O.E., Nalbant, M. (2021), ""Segmenting Consumers Based on Social Media Advertising Perceptions: How Does Purchase Intention Differ Across Segments?"", Telematics and Informatics, Vol: 64 (November) (SSCI) .",,"<li>Nasir, V.Aslihan, Keseral A.C., Surgit, O.E., Nalbant, M. (2021), ""Segmenting Consumers Based on Social Media Advertising Perceptions: How Does Purchase Intention Differ Across Segments?"", Telematics and Informatics, Vol: 64 (November) (SSCI) .</li>",field-name-field-international-article
mis.bogazici.edu.tr_content_aslihan-nasir.html,"Kocak, E., Nasir, V. Aslihan, Turker, Hande B. (2020), ""What drives Instagram usage? User motives and personality traits"", Online Information Review, Vol: 44, No: 3, pp. 625-643 (SSCI) .",,"<li>Kocak, E., Nasir, V. Aslihan, Turker, Hande B. (2020), ""What drives Instagram usage? User motives and personality traits"", Online Information Review, Vol: 44, No: 3, pp. 625-643 (SSCI) .</li>",field-name-field-international-article
mis.bogazici.edu.tr_content_aslihan-nasir.html,"Nasır, V.A. (2017), ""Identification of Web User Segments based on Beliefs about Online Ads"", Journal of Internet Commerce, Vol: 16, No: 3, pp. 231-254 (Scopus, e-SCI).",,"<li>Nasır, V.A. (2017), ""Identification of Web User Segments based on Beliefs about Online Ads"", Journal of Internet Commerce, Vol: 16, No: 3, pp. 231-254 (Scopus, e-SCI).</li>",field-name-field-international-article
